Date,FR10_TP_acc,FRB0_TP_acc,FRC1_TP_acc,FRC2_TP_acc,FRF2_TP_acc,FRF3_TP_acc,FRG0_TP_acc,FRH0_TP_acc,FRI1_TP_acc,FRI2_TP_acc,FRI3_TP_acc,FRJ2_TP_acc,FRK1_TP_acc,FRK2_TP_acc
2016-12-15,0.007571867823162841,0.004583951092265475,0.012950861945494817,0.007732358276515808,0.012143573156199159,0.012043184963692171,0.007139057605802163,0.009381474432477084,0.005853110044393504,0.006324590114945742,0.007516242468173312,0.005549469538221134,0.005383299892466591,0.009102803764185333
2016-12-16,0.007572297281674841,0.004555107263371308,0.012960780117791483,0.007732197612861433,0.012089204211342974,0.012043272300577315,0.0070987606300983415,0.009345412787720418,0.005856415364783942,0.00632871834772995,0.007495508267463337,0.0055739463719448835,0.005299291212619541,0.009123610169101832
2016-12-17,0.007575408450296258,0.004499185684331767,0.012960886556623733,0.007465002005254683,0.012075906240615292,0.012043372434642275,0.007041806704804883,0.009283521127016667,0.005674585552852142,0.006061203132855225,0.007463903205976437,0.0055062782191055,0.005297447059787042,0.008738188602943233
2016-12-18,0.007484363576947258,0.004500808389040579,0.0128372071978585,0.007427548906590933,0.012041149336092375,0.012050965196949733,0.0068524998878182666,0.009221048100972835,0.005666472458345692,0.006061717059595476,0.007260884794844804,0.005476789752501659,0.0053021362526407085,0.008673682581027775
2016-12-19,0.007464071183179966,0.004523978062470579,0.012753769008337799,0.007299614340211766,0.011974889988962375,0.01199453946654315,0.006837071754065349,0.0092773333032699,0.005675180749741817,0.006162869262827975,0.007218856738407637,0.005521935600267671,0.005496770787661475,0.008831206464702708
2016-12-20,0.0073931410878674666,0.00451464240775433,0.012389726159910701,0.0072784255065738495,0.011919058547198465,0.011947026874706026,0.006843777787233058,0.009358578015499034,0.005686083861609816,0.006168803404738392,0.007216630651032512,0.005661512980367604,0.006032702320460433,0.00915954091266764
2016-12-21,0.007448428133568509,0.004575779191514204,0.012077441829035699,0.007179014212483266,0.011910798480320632,0.011560924149709476,0.007077862716607991,0.009590619340218135,0.005699913678019359,0.006162805306995475,0.007352459288497412,0.005662878099811812,0.006033920471741641,0.009152200296915351
2016-12-22,0.007967295741685141,0.005059669900925387,0.012286785750695174,0.007257608589826266,0.01219711474843709,0.011531139355673275,0.007393062461759191,0.009592508814500552,0.005961904452749688,0.006415199591428775,0.007757807718059912,0.005718397568924438,0.006120678306462392,0.009152310486508771
2016-12-23,0.0079335868498216,0.00486384689633072,0.012291690232953508,0.007057622138724416,0.012169152305152092,0.01153441581136215,0.007397732204759733,0.009607121705510174,0.005762340709871388,0.0063353657741813075,0.007764937884461237,0.0057083357078411045,0.006135128049342183,0.009053513591321689
2016-12-24,0.007937356077260182,0.004228787083483704,0.012358179413428509,0.006774473280123617,0.012270265830113274,0.011657621836245921,0.007423150028238025,0.009609471989063301,0.005129187151292254,0.005554276676722975,0.007798993238008987,0.005412792838341137,0.0061987852594501,0.008925134961446304
2016-12-25,0.0079322182181261,0.004227427000791621,0.012362632611668384,0.006143860109641567,0.012280272173297817,0.01166199369207013,0.007436948043273287,0.009624191322835802,0.005008818541808521,0.005480932673767766,0.007815284314458153,0.005340152859854055,0.006146289796147392,0.008409199141987003
2016-12-26,0.007838505697663267,0.004238844148441121,0.012354110782357885,0.006119332928649233,0.012324918829534274,0.011721798017907504,0.007426663747642454,0.009629086235701259,0.004943891248937688,0.0054509045849298506,0.007841788024296904,0.005232513958392804,0.005627379779193225,0.00824397370613287
2016-12-27,0.007752688747667433,0.004232794782679771,0.012339683656258925,0.006120028153694983,0.012324921711967378,0.011721812090412025,0.007420468893089204,0.009627780986164026,0.004942504993796521,0.00544997999027185,0.007829911275358738,0.0052295403999560374,0.005513774014265708,0.008244966229503225
2016-12-28,0.007741179931628266,0.004231048136217104,0.012315539886254341,0.006120016061281317,0.012324926609241879,0.011690180143029565,0.007397082062447537,0.009599531204841109,0.004942451803563313,0.005449963866151975,0.007803938529331654,0.005229403569536329,0.005427118833382375,0.008244773200328766
2016-12-29,0.0077203763768749325,0.004230256839803937,0.012201988999756842,0.0061200033904040664,0.012265679547806047,0.011174773532779566,0.007397032392694854,0.009563794851945277,0.004946219852541412,0.005449963219010892,0.007802504795004112,0.0052295915539557454,0.005304642392903275,0.008244642475571417
2016-12-30,0.007721479584199558,0.004230509049332911,0.012195992906171842,0.00611989508323015,0.012197486737278796,0.01089117730863785,0.0073980001063154366,0.00943329681277681,0.004950941559359246,0.005449989410331683,0.007808547984058862,0.005231675984310937,0.004916163550561276,0.008244889471696666
2016-12-31,0.007580045090361642,0.004231796197622037,0.012172844101361966,0.006119804300102733,0.011773743983268829,0.01048521992551939,0.0074027843490006035,0.009405906379676102,0.004952539406794663,0.005450685653245225,0.007812355390003029,0.0052326867630274375,0.0044455782286638166,0.008244887307030043
2017-01-01,0.007561142353065808,0.004245186346924787,0.012177007637019758,0.006120842167612983,0.011648673115289696,0.010446444449015643,0.007420011222556353,0.009399933730958933,0.004962952652508079,0.005463103313190434,0.007842383390773863,0.005233958099452771,0.004261167093668517,0.008244016879800252
2017-01-02,0.007534440530696208,0.0042782978866506205,0.011621366923845059,0.006116695426012984,0.011708308168582614,0.01052169710584785,0.007431745025979396,0.0094136308673406,0.0049627979090688295,0.005462662761067933,0.007843369696676778,0.005234063199011375,0.004236154401145017,0.008246712618259416
2017-01-03,0.007502136562973958,0.004280641417025163,0.01148206146583841,0.006116033395236192,0.011705982865782612,0.010435479700820162,0.007344363378172458,0.009414158778657268,0.0049627573309945295,0.005462760110745642,0.007843738593403683,0.0052341288738805,0.004054338108564208,0.008243524304101853
2017-01-04,0.007535738848270625,0.0041805872805222456,0.011555469683359451,0.006155058269300292,0.011813056754364462,0.010602350490223754,0.007332737712021208,0.009418966954815184,0.004853074352626333,0.005365553502859408,0.007843012183211807,0.005039498441106959,0.0040476073934027496,0.008195517946715353
2017-01-05,0.00753652462729725,0.0037281372313976873,0.011563413910148618,0.005283887350365292,0.011816593288808378,0.010437587663522745,0.0073332595165263624,0.009420840685249185,0.004379204479918014,0.0045823798244131915,0.007844850288417683,0.004494883158663525,0.00408013972474125,0.007082529494215421
2017-01-06,0.007528600032374541,0.0036605765276085203,0.011545058073992575,0.004975913608412358,0.011816593288808378,0.010383505053199663,0.0073333528050591,0.00942084926007558,0.004265793749301462,0.0044470826253045995,0.0078448540339746,0.0043783061062413415,0.004054223419731042,0.006818827466366713
2017-01-07,0.007529217147038292,0.0034890987959323373,0.011524324451610493,0.004933750180771525,0.011643114517062163,0.010401129599391164,0.00734146985083827,0.009419470906662038,0.004198050434593129,0.004324235738389534,0.007838187129080932,0.004307644516033008,0.004042903732481042,0.00677729374970588
2017-01-08,0.007541798126509333,0.0034783636624115036,0.0115551031823392,0.0049167195128354,0.011382477073509695,0.010406252602713058,0.007385764467196937,0.009406695289191205,0.004086850176295121,0.004260690587043699,0.007861717275137934,0.004222538131188492,0.003860249274735208,0.006739995862749213
2017-01-09,0.0076740810624268,0.0030986997741073038,0.011631374058813532,0.004377505204704634,0.01106343374656393,0.010416859508629724,0.007477506668211604,0.009526090312921913,0.003645138327003521,0.003876859191777067,0.007924416215310396,0.003787092339260825,0.0037669904727635753,0.006251221100468446
2017-01-10,0.007798040937167725,0.0030544330219614037,0.011987645643162926,0.003975203977858833,0.011147159018663928,0.01062009830190049,0.007521073084932021,0.009549059508316788,0.0037885533920035213,0.0037893895803187668,0.008131889269686996,0.003930034883177525,0.004127024634641492,0.005898515180051746
2017-01-11,0.007827249952836892,0.0030582818772559666,0.012080099676246257,0.0034480727968504332,0.011213043420028719,0.010740508555316967,0.007512797928667438,0.009557400030694663,0.003734849296857721,0.0037436054321362835,0.008145478834340329,0.003751050466594258,0.003535429984199825,0.005412576473110113
2017-01-12,0.008080005110623808,0.003056300833252566,0.012345063159431966,0.00382012657907245,0.011501954068065428,0.010675602491705767,0.007399074443769938,0.009952360756656297,0.003884487117100946,0.0040775790891907,0.007921357200038228,0.003950433559694467,0.0024378473712415253,0.005637335871210479
2017-01-13,0.00819044082691961,0.0030502450911192333,0.012577324109888632,0.00419661922982245,0.011677151684146613,0.010828815867871567,0.007093740351239421,0.010007913919963338,0.003962621509559246,0.0040390854033365,0.00750745732265242,0.004037484626527767,0.002599014014240117,0.006009841465418813
2017-01-14,0.008272489693939317,0.003158305203869233,0.012710917984343258,0.004525182294341866,0.011762490966224361,0.010903386325516025,0.006729805852618021,0.01003524418421622,0.004040580182157996,0.004165994518486434,0.007500279509406587,0.004039691443948567,0.0024925773619484167,0.006306094354081696
2017-01-15,0.008442222643967217,0.003350500729342083,0.012782843283907759,0.004600144576160617,0.011684909602262462,0.010960684062599358,0.006555429435503921,0.010109008509257823,0.004347702170772496,0.004314359030705983,0.007486158523700787,0.0043829217480549085,0.0023898984606434167,0.006347492905029046
2017-01-16,0.008156004955586283,0.003286339012110833,0.012562601906590741,0.00451860399024395,0.011631249658268462,0.010958376005770359,0.006595299645265171,0.010158001492280322,0.004638303311351246,0.00437377500542265,0.007562777207175954,0.0048344269145311255,0.0024588407869852082,0.006348703361482379
2017-01-17,0.007995588882094617,0.003194247211577083,0.012548170460012949,0.004385869866123183,0.011607692042415546,0.010916978597229357,0.006570688745667378,0.010119833128931988,0.004631259870239163,0.00433468492316965,0.007532907643460954,0.004854749019778637,0.002462875937538542,0.006346144666598005
2017-01-18,0.00798337010826295,0.002918474768618783,0.01232278857324725,0.003836285522158,0.011582369991802937,0.010832335607629234,0.006558796422689046,0.010105203677109905,0.004441612428590613,0.0039136802990125995,0.00751888984707737,0.004638587481797829,0.0024546835703362917,0.005949586582920296
2017-01-19,0.00796945071589795,0.00289236277692795,0.012319797590722917,0.0035157764285587544,0.011576375216026813,0.010795839268698171,0.006546707821592129,0.010039215471668904,0.0042992849428720795,0.0037598119348014004,0.007511842384033012,0.004510610841918454,0.00245374223188225,0.00565050568880068
2017-01-20,0.00796945071589795,0.00269430069630295,0.012319799217939718,0.003515492932113671,0.011446263172206012,0.010787759244820503,0.006542905379713462,0.009900101306043905,0.004097884827565479,0.0035993611115681004,0.007511814294713846,0.004474267579570121,0.0024536832481104167,0.005587253621070846
2017-01-21,0.00796945071589795,0.00250047677680295,0.012319799217939718,0.003344406061172271,0.011366352244922679,0.010787759244820503,0.0065366730953130454,0.009782292673967404,0.00398131313424888,0.0033107688976515004,0.007510348284259512,0.004114620492928071,0.0024536799994841667,0.004607059383030088
2017-01-22,0.00796945071589795,0.0023044541133882663,0.012319806827809301,0.002726477821458171,0.01112105527211568,0.010787744506464254,0.006536037982121878,0.009641813765124905,0.0033194472824547043,0.0027921477674440333,0.007510523386497137,0.003505838946918521,0.0024709561477487085,0.0035359987160009207
2017-01-23,0.007969452728849533,0.0019551817544355664,0.012319806827809301,0.002666879075496504,0.01100321245938077,0.010777404272221588,0.006536037982121878,0.009640413394371947,0.002550694529267479,0.002565736626398233,0.007510523386497137,0.0031444564694582708,0.002471821559944667,0.003467263925317671
2017-01-24,0.007976558988464532,0.001920862574436275,0.012326155763121883,0.0026320969979085874,0.01100166081466827,0.010781623808475171,0.00650179580378013,0.009635062365885572,0.0023241610775253875,0.0023937368822860502,0.007474958669570304,0.0028160998139460875,0.0024808148229817917,0.002584700198327088
2017-01-25,0.007954934700100157,0.0018599862695938163,0.012272819577090425,0.0025372568068356706,0.011001746328671357,0.01075754079494538,0.006492685194637946,0.009628659380442654,0.0021799394651592875,0.0021341345664078,0.0074740342223447625,0.002714984037266496,0.0024929154522118336,0.0022191222887174046
2017-01-26,0.007957695646750576,0.0018583568398337165,0.01228301189428151,0.002531621177230588,0.010977843576327567,0.010488040973816278,0.006484991797161237,0.009613956453527259,0.002109257215175217,0.0021566253346939667,0.007474029392901571,0.0027396812455994122,0.0026381318909259,0.0023300011175781707
2017-01-27,0.007925716609200826,0.0018617386189684665,0.0122868713429458,0.0025296721788818375,0.010970212671226774,0.010450143469447778,0.006507317956795113,0.009841908686294759,0.0021642997357196334,0.0021650003680333,0.007518879842241391,0.0029166715793604624,0.002697508166075775,0.002374008713625171
2017-01-28,0.007965966082196118,0.001916475723047383,0.0124862759475754,0.0025310201093924206,0.011040789396480982,0.01034920691119528,0.006565183435613862,0.009911243420377676,0.002309982000910475,0.002319468730608342,0.007564856781761392,0.003292719555610104,0.003012566270325775,0.0024466027977610044
2017-01-29,0.008163584931287283,0.001972001648796633,0.0124945549210504,0.0025425506629003372,0.011081725359786108,0.010337994209136071,0.006180683769139221,0.01008485617401601,0.0023160856722036836,0.0023286787421371337,0.007463641191552925,0.0032872143900027,0.0030163146077543585,0.002453479932598629
2017-01-30,0.008371013484972666,0.002160054106432633,0.012977886534878108,0.003144795504171546,0.011542253566798824,0.010743733117493446,0.006326925022734471,0.010251938421560766,0.0024597035575420587,0.002619419390049275,0.0075630543565013255,0.0033258125710757414,0.0032880634784593584,0.0028350079107131295
2017-01-31,0.008460408972042666,0.002249706363768258,0.013150800184198876,0.003703841013261513,0.011757154314044624,0.011053673943201746,0.0064349506676044214,0.010400015303231851,0.0024658902200003917,0.002668603509203442,0.007617247786954416,0.0033276528328970542,0.0033170991124550253,0.0029534696539368125
2017-02-01,0.008479089517158082,0.0022685491583157164,0.013161304905111958,0.0037431628371152625,0.011781927139620209,0.01106853782607008,0.006533853983332571,0.010537889870034433,0.00250854277829285,0.0026757140250911918,0.0076398242239295415,0.0033299843235990874,0.0033128899840255666,0.002970176967176271
2017-02-02,0.008612215813754275,0.002545328464389933,0.013321960755533666,0.003752787865742804,0.011857114274186667,0.01108037087660508,0.00681211913724462,0.010767174643409434,0.0028230361904081416,0.0031705550470270917,0.00794613634513371,0.0036001578635706877,0.003689156453276867,0.0030854023627986957
2017-02-03,0.008593352436220876,0.0026533753910823747,0.013477017806006067,0.004156752748512663,0.012011350510638383,0.011265707932175878,0.007064761347832271,0.011198074025434435,0.003038279939164975,0.003406093312619042,0.008168600225775017,0.003700142945262771,0.003910882358040617,0.003518693341137379
2017-02-04,0.00900084061829176,0.0030954586832718997,0.013917932514442701,0.004668916487740963,0.012427189070135382,0.011739073691627962,0.007580232127123696,0.011834952270668234,0.0035459596013469917,0.003822305593600333,0.008691445669170817,0.0041512499632567704,0.004150359416630741,0.0037390212630328376
2017-02-05,0.00925596796974006,0.0033843156362625333,0.0142057795134218,0.005078023137326779,0.012285768029243683,0.011990850007971645,0.008004013036145563,0.012368530640239066,0.004152643850930292,0.004329953641308633,0.009060436228243316,0.0048831379720435915,0.004562662702727791,0.004287545174660913
2017-02-06,0.00930357564976006,0.0034628426722238662,0.014249254061739009,0.005321619474292287,0.012264391019412308,0.012072512923726613,0.008105474684280347,0.012401036660677068,0.004261997738013591,0.004422893626889383,0.009102215411821775,0.005059395336001892,0.004695670034599625,0.0045215972377062215
2017-02-07,0.009539319221288358,0.0036731180935571663,0.0144609806680594,0.005542852511865887,0.012464710906687274,0.012268190784618955,0.008273052988943945,0.012462346418968734,0.004642541241346891,0.004667080537639383,0.009429032759019483,0.005374434088848287,0.0048717427788537255,0.0046634424496055545
2017-02-08,0.009552997034146525,0.0037363610932392498,0.014506149208235234,0.005696943966782488,0.012518720411716108,0.01232914407350562,0.008297115470637988,0.012468585383813733,0.004920934666512008,0.0048242669208226835,0.009568349584607583,0.005661115992156966,0.004728895160970458,0.0048403103793316455
2017-02-09,0.009530612335939692,0.003744996840029458,0.014515634581074984,0.005707142848185696,0.012517234966598775,0.012328486095532828,0.0082967700495738,0.012468938836059235,0.004921865318957425,0.004842492378618434,0.009568893267987709,0.0056675343670623,0.004260437886615459,0.004924443930876521
2017-02-10,0.009565446777785317,0.003740272482609416,0.014525586576935399,0.005802095169706696,0.012594354403594608,0.012416598459162287,0.00829683016280155,0.012470398003996776,0.004921771799291,0.0048403379020041425,0.009560107884060417,0.0056682287726008,0.004263877051166625,0.004982800755983313
2017-02-11,0.009574273368492817,0.0037389638779844166,0.014715225870571584,0.005989455812734129,0.012711490373344608,0.012775339278613471,0.00829328649460434,0.012417072884844775,0.0049315460903766005,0.004872712757156184,0.009349751554532366,0.005704295210587508,0.004244489225121417,0.005023530663337187
2017-02-12,0.009689772344603182,0.0038802985892949582,0.014697588258053684,0.006024950132780963,0.012848868798011209,0.012719040598575171,0.008319783633464101,0.012421537007671693,0.004968946885067017,0.004921494442218684,0.009325919761866324,0.005761714847330758,0.0042613831595635,0.0050414401982618335
2017-02-13,0.009558711763144883,0.003884923974583729,0.01441636038933,0.006024962195412712,0.01284881545413725,0.012641047057801379,0.008238840263519107,0.01249299030747276,0.005166870945099359,0.00496692963659435,0.009487857984493024,0.005919835884880692,0.00423938778588975,0.005046235591341417
2017-02-14,0.009158386237323742,0.004080289128572521,0.014188541449124022,0.006025113562320587,0.012802925691483917,0.012639973442354796,0.008043587200029009,0.012584321236068209,0.005313675343965675,0.005285392325288467,0.009628059451306032,0.006378775362406491,0.004349953799023417,0.00505508189467175
2017-02-15,0.009157548817805408,0.004090677850371103,0.013852808506354189,0.0060250423651068375,0.012798802902949206,0.012639973442354796,0.008090958340120509,0.012663543058371609,0.005308843136464779,0.005283149487407758,0.009437957132606782,0.006358479357931076,0.0043399269905360005,0.0050259253739149586
2017-02-16,0.009312790112473275,0.004157103476936062,0.01339500750897692,0.006034412472232421,0.012929406754130126,0.012737448737891255,0.008103961461751153,0.012662385346312026,0.005308120747852754,0.005282610140703383,0.009446588111350358,0.006359345548726292,0.004333824584405875,0.005025871845602709
2017-02-17,0.009271035814798358,0.00415399823665023,0.013386989424639962,0.006177806556117771,0.012945688530381791,0.012809685108935796,0.008098137523178771,0.012663855140106468,0.0053079960472351,0.005285311812320758,0.009448239063746875,0.006359340230150591,0.0043434343145558755,0.00506215565496275
2017-02-18,0.009237622016290858,0.004119377782983563,0.013373881159329797,0.006143118652657312,0.012944649039607892,0.012809962274658878,0.00809394777961727,0.012663793336670509,0.005294300013917892,0.005177679509033258,0.009444450234478725,0.006307423659205483,0.004343626241335042,0.004879852036786984
2017-02-19,0.009237128201537608,0.004111653493165146,0.013370836512575004,0.006135256552490562,0.0129430361484976,0.012809019760051858,0.008090961831405449,0.012665770781799552,0.00528490111576385,0.005152538869880467,0.009443150243349309,0.006157439678941341,0.004343525324813292,0.004539647460820925
2017-02-20,0.009254109580741568,0.004060085788625146,0.013407768867790422,0.006211288152520937,0.012989014060668434,0.012859170173064358,0.008096088312222407,0.012660171524350384,0.00527348604468885,0.005172993796009217,0.009454016737663475,0.0061564620931648,0.004361586233157875,0.004537346848039175
2017-02-21,0.009265748936801984,0.0036237081099585455,0.013491271837898505,0.006394386343227871,0.013087126018290932,0.013077390031091374,0.007798586315906441,0.0126529849691418,0.0050185363370138835,0.004996108651492584,0.00923390525102604,0.006089729684042591,0.004423625160082375,0.004568377537261466
2017-02-22,0.009280959242994068,0.003627916423841879,0.013516014022506838,0.0064203641235606205,0.012998386498611831,0.013132770280062208,0.007600778814879009,0.012556726862600167,0.004988311212943509,0.004985682432051334,0.008620876252571876,0.006052682148398842,0.0044294137065672085,0.004570003515634884
2017-02-23,0.009276792145157151,0.0036284188961889625,0.013507627612936089,0.006442623796500221,0.012991596732781416,0.013078630126586008,0.0076276057386685915,0.012577523482763834,0.004958385022738196,0.00493113788276175,0.008592925892112292,0.006019489846661341,0.004442793750775125,0.00456758819833905
2017-02-24,0.009291314600376067,0.0036251958182368788,0.013552351424255253,0.006610575113173971,0.013074225114677667,0.013113309610314525,0.007626737496414654,0.012581923409036876,0.004953101318145695,0.004929884471605708,0.00858883864099145,0.006035128408685924,0.00445155571872825,0.00469866074692335
2017-02-25,0.009290913347751067,0.003599229433386879,0.013551689698287338,0.006569372277115887,0.013074232683473238,0.013052533729487942,0.0076199235863902166,0.012583861638617334,0.0049373969430405295,0.004900330981120917,0.008587167091148318,0.006033208939532258,0.004416788326284958,0.004693102601909121
2017-02-26,0.009293199518535734,0.003607451620770546,0.013557130947819797,0.006568628336490554,0.013083472148921154,0.01246121718106465,0.007641948375147383,0.012607843262311185,0.004949044840321251,0.004926121414237666,0.00860571185002394,0.006034201548211592,0.004418797753470167,0.00469088971895737
2017-02-27,0.0095287898315182,0.0039005502766330455,0.013897384989997128,0.006764080662537155,0.013434925222949628,0.012822367635864826,0.00812805211841582,0.013108793901708233,0.00515669881350995,0.005344110775050166,0.008952163531385067,0.00609475167253805,0.004630851825528467,0.004765971957207079
2017-02-28,0.009453560479952,0.004242133785341345,0.014190931089688328,0.007685277887287154,0.01378973933336623,0.013235148987722324,0.008319161412628288,0.013068119082791534,0.005785936232525509,0.0060322352099701744,0.009253793105861016,0.0065005575135633166,0.005210353031945099,0.005410606127461137
2017-03-01,0.009746939048877001,0.0045506181198744205,0.014237650614959128,0.008272300787216904,0.014444402299129112,0.013918863800351925,0.008667293939153288,0.013306682237129325,0.005858738522225383,0.006364457176242716,0.009705581149902616,0.006542182408317483,0.005334727893507533,0.0056866388190571545
2017-03-02,0.009739205478564,0.004559967681197212,0.014341751048481214,0.008619281596496754,0.014474612564349945,0.014049878815699825,0.008676573736802562,0.013292722084767925,0.005919365728231758,0.006546960999165842,0.009774481982900367,0.006566715581758816,0.005071934599329034,0.005888805137856462
2017-03-03,0.009820125292942999,0.004691142262695045,0.014342780785424964,0.008618069128519671,0.014484810250094654,0.014044807011931346,0.008772144598604462,0.013068037251745825,0.006391699172366759,0.006653631765615808,0.010216377061628083,0.0067512182950693585,0.005016356290712366,0.005904033927858046
2017-03-04,0.0106096264456513,0.005461524182007479,0.014825392053049963,0.00889567790414842,0.014853284523069077,0.014273709440002546,0.008887213897257879,0.01295122923456256,0.006983916995601691,0.007785056931974108,0.010570619064053547,0.00787261380351327,0.005740258977170666,0.006381094348314296
2017-03-05,0.010925311521050298,0.005732604856127829,0.015178964416698264,0.009341512434259312,0.01505770518345608,0.014599699877165013,0.00903395462762328,0.01294750918299596,0.00717204196542905,0.008062666223700575,0.010751017334311946,0.008026945112729146,0.005762235714312367,0.006651806426299254
2017-03-06,0.011270901070356883,0.006270045054791146,0.015773140123531565,0.009959585946613512,0.015178624659759778,0.014779136388723312,0.00919657971119418,0.012988599420593059,0.007373853511599746,0.008687471175302209,0.010544798538763745,0.008340979129960787,0.006202016295520666,0.007599535754656137
2017-03-07,0.011328057677585216,0.006322416768946604,0.01595907043849521,0.010204493977565112,0.014944994041876686,0.014892427793494397,0.009326509697064111,0.0131867326193656,0.007682295141724767,0.008885200603231724,0.010776169783232446,0.008812842973154222,0.006208597314541467,0.007919525370201972
2017-03-08,0.011443421706848901,0.006401586999314937,0.01604747865797652,0.010374521674214147,0.014876432971075687,0.015173713013138296,0.009335993492692445,0.013197292687619976,0.007717794665406766,0.009002901314527816,0.010771637418645947,0.008916495058912304,0.006199382447853966,0.007940448214480221
2017-03-09,0.0114901342702104,0.00640876826191077,0.016075290473176188,0.010640582440697413,0.015066179602919411,0.015712691942776046,0.009242476111944111,0.0131999127438967,0.007718739969535891,0.009016129345715525,0.010716216742866113,0.008916620054447344,0.0062009361368124665,0.007958067726032721
2017-03-10,0.01145844670245915,0.006380254026256487,0.016074249908102852,0.010580177675159912,0.015050707762539786,0.015557046050687364,0.008771660196494896,0.013167326117763088,0.0077122467192923,0.008992327518165108,0.010282665371134796,0.008900843183296054,0.006201434693253217,0.007920226898550637
2017-03-11,0.011455166202257068,0.006277999044146638,0.016071631754571936,0.01057115777016658,0.01504720836637187,0.015006033076018095,0.008635233194711937,0.013171557827358422,0.0077099302976948,0.00892087745152344,0.010084242543789028,0.00889818228361372,0.006201431378461841,0.007911542253279804
2017-03-12,0.011455086706290151,0.006116425512041704,0.016072406340111187,0.010164840363633246,0.015057690513256661,0.014957183637772263,0.008853379528772968,0.013413720615800671,0.0076863830222782,0.008731776032898443,0.010269105490342779,0.00869768693869702,0.006378499876628442,0.007648013082387504
2017-03-13,0.0113284295977681,0.006080775461217954,0.015575729632484192,0.009998765403141647,0.01505407636195795,0.014952250891326471,0.008522523703417188,0.013413512089056046,0.0078020592859865,0.008656894481249566,0.010104303148231545,0.008671727336988688,0.006386974836414233,0.007618620810532629
2017-03-14,0.010872216417337509,0.005851844166572696,0.014976309436369817,0.009619669632475045,0.015054336634846299,0.014951883611748387,0.008515615579851938,0.013373753241379589,0.0075813745656423,0.00827463314728665,0.010034961465730213,0.008451791778634688,0.006369672469936858,0.007391791061856504
2017-03-15,0.010823319879552092,0.005789533470058416,0.014882464300847591,0.009103947202355946,0.014990932332628758,0.014952775266139888,0.008517308289022548,0.013311909718497605,0.007382652506421774,0.00816632808476585,0.010033508615858546,0.008160236314405704,0.006368764738282692,0.006940259049356504
2017-03-16,0.010766103609854591,0.005667377498282041,0.014882456932612592,0.008774156817430944,0.014987046949664759,0.014952392067194762,0.00839165024259459,0.013276070862719478,0.007288426648196775,0.00799737398214925,0.010025761359994795,0.008050038508118314,0.0063594257067274415,0.006614109644523204
2017-03-17,0.010755654038686257,0.005441064334208525,0.014782656006843158,0.008717390578278444,0.014994609812131425,0.014943990020494824,0.008350184736602153,0.013246102326259645,0.006980987313220775,0.007843847696113158,0.010003236344193995,0.0077059896559588045,0.0063474935097523584,0.0065732375205981
2017-03-18,0.010876568466880425,0.005479721847281442,0.014912680715371291,0.009242764541928447,0.015369494767026608,0.015398951687290625,0.00827537456117132,0.013250791262082938,0.006689884325126191,0.007774679075608992,0.009939415685135245,0.007260803508467629,0.006221717751006792,0.0066737985435731005
2017-03-19,0.010863077708010633,0.0054903834209818585,0.014871435135512957,0.009323242161853446,0.015404270465517109,0.015427890153145333,0.00811505886572132,0.013215663979331688,0.006688428068335983,0.007790127239849492,0.009689859741489414,0.007241268694381213,0.006170719986713042,0.006680304560098933
2017-03-20,0.010846941473510507,0.005498155414986025,0.014856832575233792,0.009338352619385364,0.01500375198637544,0.015428141497261709,0.00790444474168382,0.01320916882981269,0.006696375772680401,0.007814281835381574,0.009580155561976913,0.007247887805982071,0.005865317369218875,0.006683335507852892
2017-03-21,0.010909329169997092,0.005681819450573525,0.015168368026983724,0.009565268458072308,0.01475469111018794,0.0157062290107555,0.007596996281493821,0.013177195092805604,0.006855343669192234,0.008117762975533174,0.009600163694824011,0.0073369095306076125,0.0061096572359985914,0.006776868850033975
2017-03-22,0.011027345763832233,0.005885806971560825,0.015177499200660725,0.009690074882754458,0.014732899824183524,0.01572175087820996,0.00762445467795212,0.013450310249453363,0.007176698579823034,0.00820833235924284,0.009671907763030112,0.007420694390378862,0.0058454235880410505,0.0069247163996066915
2017-03-23,0.011454696309651832,0.006243062095019125,0.015467573835760926,0.009818141132088658,0.014834361664949865,0.0157324569460545,0.007794870119960837,0.013547853003582947,0.007504111595409034,0.008593703886155341,0.009785670033904112,0.007800557518104212,0.00642668886163865,0.00736438948139745
2017-03-24,0.011214186044106433,0.006318002483693042,0.014932677167519325,0.009857140428601158,0.01486267415176847,0.0155942181826795,0.007538347118240338,0.013543960580428237,0.007636467487944908,0.008761148330894707,0.009286546091565012,0.008198076667409564,0.006789195880313167,0.007700230089134917
2017-03-25,0.011205628609649559,0.006326690761446708,0.014873669894674075,0.009879740274278575,0.014862674463872511,0.015571238317750041,0.007452692691969505,0.013496045576737531,0.007864314886105932,0.008806494915459708,0.009143522671046579,0.008514269975178113,0.006517423251570667,0.0080820138961515
2017-03-26,0.011200831187324891,0.006319307554519562,0.01483045217574295,0.009891790907923576,0.01486318163553272,0.015571243400875167,0.007368165024796421,0.013498018787235614,0.007865754939244933,0.008802932387514041,0.008887206736481546,0.008515516384386737,0.006297080574628458,0.008162008604524543
